0.025	0	0.000216051
0.075	0	0.000401941
0.125	0.0127976	0.000457504
0.175	0.337293	0.000498874
0.225	1.07659	0.000560674
0.275	2.03198	0.000589265
0.325	3.04671	0.000611132
0.375	4.03683	0.000624408
0.425	5.06315	0.000643909
0.475	5.98696	0.000657832
0.525	6.71639	0.000666201
0.575	7.24203	0.000666737
0.625	7.56135	0.000661444
0.675	7.79703	0.000657172
0.725	7.99242	0.000654455
0.775	8.01841	0.000648371
0.825	7.89772	0.000635006
0.875	7.68753	0.000621341
0.925	7.4498	0.000608455
0.975	7.12343	0.000591057
1.025	6.82352	0.000576892
1.075	6.43068	0.000557769
1.125	6.01909	0.00053736
1.175	5.61127	0.000517024
1.225	5.21431	0.000499862
1.275	4.75809	0.000475962
1.325	4.33639	0.000454398
1.375	3.88732	0.000429462
1.425	3.43835	0.000403169
1.475	2.99556	0.000376653
1.525	2.60968	0.000351781
1.575	2.25155	0.000326679
1.625	1.91086	0.00030107
1.675	1.60919	0.000275251
1.725	1.35831	0.000254055
1.775	1.12342	0.000230009
1.825	0.930851	0.000210782
1.875	0.75147	0.000188843
1.925	0.611496	0.00016923
1.975	0.493852	0.00015287
2.025	0.394947	0.000136197
2.075	0.32318	0.000122644
2.125	0.265658	0.000111975
2.175	0.210096	9.75585e-005
2.225	0.180243	9.18468e-005
2.275	0.154853	8.58048e-005
2.325	0.133883	7.84626e-005
2.375	0.116559	7.34172e-005
2.425	0.105704	7.06538e-005
2.475	0.0956755	6.56512e-005
2.525	0.0882567	6.41269e-005
2.575	0.0827571	6.16484e-005
2.625	0.0793653	6.09114e-005
2.675	0.0767852	6.00527e-005
2.725	0.0734809	5.90621e-005
2.775	0.0682999	5.57869e-005
2.825	0.0672396	5.58233e-005
2.875	0.0650858	5.54491e-005
2.925	0.0637469	5.44196e-005
2.975	0.059242	5.20321e-005
3.025	0.0567579	5.12933e-005
3.075	0.054837	4.95741e-005
3.125	0.0561357	5.17437e-005
3.175	0.052389	4.93549e-005
3.225	0.050697	4.77061e-005
3.275	0.0494384	4.69852e-005
3.325	0.0469131	4.6685e-005
3.375	0.0466445	4.76237e-005
3.425	0.0447208	4.636e-005
3.475	0.0434646	4.42603e-005
3.525	0.0427252	4.47693e-005
3.575	0.0399204	4.33589e-005
3.625	0.0387298	4.27449e-005
3.675	0.036738	4.2215e-005
3.725	0.0358881	4.19346e-005
3.775	0.0348872	4.05685e-005
3.825	0.0315959	3.80204e-005
3.875	0.030357	3.74597e-005
3.925	0.0289251	3.6134e-005
3.975	0.0285034	3.66512e-005
4.025	0.0269078	3.59111e-005
4.075	0.0265557	3.53765e-005
4.125	0.0240801	3.27287e-005
4.175	0.0231393	3.30333e-005
4.225	0.0214918	3.10223e-005
4.275	0.0206344	3.14895e-005
4.325	0.0204234	3.21696e-005
4.375	0.0195885	3.07635e-005
4.425	0.0187549	3.05909e-005
4.475	0.0181402	2.90636e-005
4.525	0.0157287	2.64444e-005
4.575	0.0158201	2.80341e-005
4.625	0.0148364	2.69172e-005
4.675	0.0136652	2.54435e-005
4.725	0.0132848	2.58634e-005
4.775	0.0122911	2.31417e-005
4.825	0.0115082	2.41106e-005
4.875	0.0109425	2.32653e-005
4.925	0.010379	2.28419e-005
4.975	0.00927605	2.1454e-005
5.025	0.00894557	2.13244e-005
5.075	0.00841435	2.03288e-005
5.125	0.00790481	1.9805e-005
5.175	0.00758705	1.84727e-005
5.225	0.007033	1.81313e-005
5.275	0.0067804	1.85399e-005
5.325	0.00595754	1.7041e-005
5.375	0.00569107	1.73051e-005
5.425	0.0054639	1.75722e-005
5.475	0.00577887	1.68897e-005
5.525	0.00471613	1.44866e-005
5.575	0.00493602	1.47921e-005
5.625	0.00496189	1.59303e-005
5.675	0.00368782	1.41281e-005
5.725	0.00327659	1.18794e-005
5.775	0.00322825	1.30998e-005
5.825	0.00290787	1.14028e-005
5.875	0.00262405	1.18542e-005
5.925	0.00239093	1.123e-005
5.975	0.00215494	1.14363e-005
6.025	0.00201601	9.92432e-006
6.075	0.0017051	1.02178e-005
6.125	0.00163447	9.27199e-006
6.175	0.00136535	8.08467e-006
6.225	0.00111041	6.89021e-006
6.275	0.000920556	6.7899e-006
6.325	0.000860429	6.47729e-006
6.375	0.00065893	5.06692e-006
6.425	0.000507855	4.66241e-006
6.475	0.00046552	6.1401e-006
6.525	0.000344771	3.97087e-006
6.575	0.000272683	4.79916e-006
6.625	0.000208223	3.31604e-006
6.675	0.000138133	2.75866e-006
6.725	6.43126e-005	2.40374e-006
6.775	0	0
6.825	0	0
6.875	0	0
6.925	0	0
6.975	0	0
7.025	0	0
7.075	0	0
7.125	0	0
7.175	0	0
7.225	0	0
7.275	0	0
7.325	0	0
7.375	0	0
7.425	0	0
7.475	0	0
7.525	0	0
7.575	0	0
7.625	0	0
7.675	0	0
7.725	0	0
7.775	0	0
7.825	0	0
7.875	0	0
7.925	0	0
7.975	0	0
8.025	0	0
8.075	0	0
8.125	0	0
8.175	0	0
8.225	0	0
8.275	0	0
8.325	0	0
8.375	0	0
8.425	0	0
8.475	0	0
8.525	0	0
8.575	0	0
8.625	0	0
8.675	0	0
8.725	0	0
8.775	0	0
8.825	0	0
8.875	0	0
8.925	0	0
8.975	0	0
9.025	0	0
9.075	0	0
9.125	0	0
9.175	0	0
9.225	0	0
9.275	0	0
9.325	0	0
9.375	0	0
9.425	0	0
9.475	0	0
9.525	0	0
9.575	0	0
9.625	0	0
9.675	0	0
9.725	0	0
9.775	0	0
9.825	0	0
9.875	0	0
9.925	0	0
9.975	0	0
