0.01	1.62181
0.01	1.65959
0.01	1.69824
0.01	1.7378
0.01	1.77828
0.01	1.8197
0.01	1.86209
0.01	1.90546
0.01	1.94984
0.01	1.99526
0.01	2.04174
0.01	2.0893
0.01	2.13796
0.01	2.18776
0.01	2.23872
0.01	2.29087
0.01	2.34423
0.01	2.39883
0.01	2.45471
0.01	2.51189
0.01	2.5704
0.01	2.63027
0.01	2.69153
0.01	2.75423
0.01	2.81838
0.01	2.88403
0.01	2.95121
0.01	3.01995
0.01	3.0903
0.01	3.16228
0.01	3.23594
0.01	3.31131
0.01	3.38844
0.01	3.46737
0.01	3.54813
0.01	3.63078
0.01	3.71535
0.01	3.80189
0.01	3.89045
0.01	3.98107
0.01	4.0738
0.01	4.16869
0.01	4.2658
0.01	4.36516
0.01	4.46684
0.01	4.57088
0.01	4.67735
0.01	4.7863
0.01	4.89779
0.01	5.01187
0.01	5.12861
0.01	5.24807
0.01	5.37032
0.01	5.49541
0.01	5.62341
0.01	5.7544
0.01	5.88844
0.01	6.0256
0.01	6.16595
0.01	6.30957
0.01	6.45654
0.01	6.60693
0.01	6.76083
0.01	6.91831
0.01	7.07946
0.01	7.24436
0.01	7.4131
0.01	7.58578
0.01	7.76247
0.01	7.94328
0.01	8.12831
0.01	8.31764
0.01	8.51138
0.01	8.70964
0.01	8.91251
0.01	9.12011
0.01	9.33254
0.01	9.54993
0.01	9.77237
0.01	10
0.01	10.2329
0.01	10.4713
0.01	10.7152
0.01	10.9648
0.01	11.2202
0.01	11.4815
0.01	11.749
0.01	12.0226
0.01	12.3027
0.01	12.5893
0.01	12.8825
0.01	13.1826
0.01	13.4896
0.01	13.8038
0.01	14.1254
0.01	14.4544
0.01	14.7911
0.01	15.1356
0.01	15.4882
0.01	15.8489
0.01	16.2181
0.01	16.5959
0.01	16.9824
0.01	17.378
0.01	17.7828
0.01	18.197
0.01	18.6209
0.01	19.0546
0.01	19.4984
0.01	19.9526
0.01	20.4174
0.01	20.893
0.01	21.3796
0.01	21.8776
0.01	22.3872
0.01	22.9087
0.01	23.4423
0.01	23.9883
0.01	24.5471
0.01	25.1189
0.01	25.704
0.01	26.3027
0.01	26.9153
0.01	27.5423
0.01	28.1838
0.01	28.8403
0.01	29.5121
0.01	30.1995
0.01	30.903
0.01	31.6228
0.01	32.3594
0.01	33.1131
0.01	33.8844
0.01	34.6737
0.01	35.4813
0.01	36.3078
0.01	37.1535
0.01	38.0189
0.01	38.9045
0.01	39.8107
0.01	40.738
0.01	41.6869
0.01	42.658
0.01	43.6516
0.01	44.6684
0.01	45.7088
0.01	46.7735
0.01	47.863
0.01	48.9779
0.01	50.1187
0.01	51.2861
0.01	52.4807
0.01	53.7032
0.01	54.9541
0.01	56.2341
0.01	57.544
0.01	58.8844
0.01	60.256
0.01	61.6595
0.01	63.0957
0.01	64.5654
0.01	66.0693
0.01	67.6083
0.01	69.1831
0.01	70.7946
0.01	72.4436
0.01	74.131
0.01	75.8578
0.01	77.6247
0.01	79.4328
0.01	81.2831
0.01	83.1764
0.01	85.1138
0.01	87.0964
0.01	89.1251
0.01	91.2011
0.01	93.3254
0.01	95.4993
0.01	97.7237
0.01	100
0.0102329	0.01
0.0102329	0.0102329
0.0102329	0.0104713
0.0102329	0.0107152
0.0102329	0.0109648
0.0102329	0.0112202
0.0102329	0.0114815
0.0102329	0.011749
0.0102329	0.0120226
0.0102329	0.0123027
0.0102329	0.0125893
0.0102329	0.0128825
0.0102329	0.0131826
0.0102329	0.0134896
0.0102329	0.0138038
0.0102329	0.0141254
0.0102329	0.0144544
0.0102329	0.0147911
0.0102329	0.0151356
0.0102329	0.0154882
0.0102329	0.0158489
0.0102329	0.0162181
0.0102329	0.0165959
0.0102329	0.0169824
0.0102329	0.017378
0.0102329	0.0177828
0.0102329	0.018197
0.0102329	0.0186209
0.0102329	0.0190546
0.0102329	0.0194984
0.0102329	0.0199526
0.0102329	0.0204174
0.0102329	0.020893
0.0102329	0.0213796
0.0102329	0.0218776
0.0102329	0.0223872
0.0102329	0.0229087
0.0102329	0.0234423
0.0102329	0.0239883
0.0102329	0.0245471
0.0102329	0.0251189
0.0102329	0.025704
0.0102329	0.0263027
0.0102329	0.0269153
0.0102329	0.0275423
0.0102329	0.0281838
0.0102329	0.0288403
0.0102329	0.0295121
0.0102329	0.0301995
0.0102329	0.030903
0.0102329	0.0316228
0.0102329	0.0323594
0.0102329	0.0331131
0.0102329	0.0338844
0.0102329	0.0346737
0.0102329	0.0354813
0.0102329	0.0363078
0.0102329	0.0371535
0.0102329	0.0380189
0.0102329	0.0389045
0.0102329	0.0398107
0.0102329	0.040738
0.0102329	0.0416869
0.0102329	0.042658
0.0102329	0.0436516
0.0102329	0.0446684
0.0102329	0.0457088
0.0102329	0.0467735
0.0102329	0.047863
0.0102329	0.0489779
0.0102329	0.0501187
0.0102329	0.0512861
0.0102329	0.0524807
0.0102329	0.0537032
0.0102329	0.0549541
0.0102329	0.0562341
0.0102329	0.057544
0.0102329	0.0588844
0.0102329	0.060256
0.0102329	0.0616595
0.0102329	0.0630957
0.0102329	0.0645654
0.0102329	0.0660693
0.0102329	0.0676083
0.0102329	0.0691831
0.0102329	0.0707946
0.0102329	0.0724436
0.0102329	0.074131
0.0102329	0.0758578
0.0102329	0.0776247
0.0102329	0.0794328
0.0102329	0.0812831
0.0102329	0.0831764
0.0102329	0.0851138
0.0102329	0.0870964
0.0102329	0.0891251
0.0102329	0.0912011
0.0102329	0.0933254
0.0102329	0.0954993
0.0102329	0.0977237
0.0102329	0.1
0.0102329	0.102329
0.0102329	0.104713
0.0102329	0.107152
0.0102329	0.109648
0.0102329	0.112202
0.0102329	0.114815
0.0102329	0.11749
0.0102329	0.120226
0.0102329	0.123027
0.0102329	0.125893
0.0102329	0.128825
0.0102329	0.131826
0.0102329	0.134896
0.0102329	0.138038
0.0102329	0.141254
0.0102329	0.144544
0.0102329	0.147911
0.0102329	0.151356
0.0102329	0.154882
0.0102329	0.158489
0.0102329	0.162181
0.0102329	0.165959
0.0102329	0.169824
0.0102329	0.17378
0.0102329	0.177828
0.0102329	0.18197
0.0102329	0.186209
0.0102329	0.190546
0.0102329	0.194984
0.0102329	0.199526
0.0102329	0.204174
0.0102329	0.20893
0.0102329	0.213796
0.0102329	0.218776
0.0102329	0.223872
0.0102329	0.229087
0.0102329	0.234423
0.0102329	0.239883
0.0102329	0.245471
0.0102329	0.251189
0.0102329	0.25704
0.0102329	0.263027
0.0102329	0.269153
0.0102329	0.275423
0.0102329	0.281838
0.0102329	0.288403
0.0102329	0.295121
0.0102329	0.301995
0.0102329	0.30903
0.0102329	0.316228
0.0102329	0.323594
0.0102329	0.331131
0.0102329	0.338844
0.0102329	0.346737
0.0102329	0.354813
0.0102329	0.363078
0.0102329	0.371535
0.0102329	0.380189
0.0102329	0.389045
0.0102329	0.398107
0.0102329	0.40738
0.0102329	0.416869
0.0102329	0.42658
0.0102329	0.436516
0.0102329	0.446684
0.0102329	0.457088
0.0102329	0.467735
0.0102329	0.47863
0.0102329	0.489779
0.0102329	0.501187
0.0102329	0.512861
0.0102329	0.524807
0.0102329	0.537032
0.0102329	0.549541
0.0102329	0.562341
0.0102329	0.57544
0.0102329	0.588844
0.0102329	0.60256
0.0102329	0.616595
0.0102329	0.630957
0.0102329	0.645654
0.0102329	0.660693
0.0102329	0.676083
0.0102329	0.691831
0.0102329	0.707946
0.0102329	0.724436
0.0102329	0.74131
0.0102329	0.758578
0.0102329	0.776247
0.0102329	0.794328
0.0102329	0.812831
0.0102329	0.831764
0.0102329	0.851138
0.0102329	0.870964
0.0102329	0.891251
0.0102329	0.912011
0.0102329	0.933254
0.0102329	0.954993
0.0102329	0.977237
0.0102329	1
0.0102329	1.02329
0.0102329	1.04713
0.0102329	1.07152
0.0102329	1.09648
0.0102329	1.12202
0.0102329	1.14815
0.0102329	1.1749
0.0102329	1.20226
0.0102329	1.23027
0.0102329	1.25893
0.0102329	1.28825
0.0102329	1.31826
0.0102329	1.34896
0.0102329	1.38038
0.0102329	1.41254
0.0102329	1.44544
0.0102329	1.47911
0.0102329	1.51356
0.0102329	1.54882
0.0102329	1.58489
0.0102329	1.62181
0.0102329	1.65959
0.0102329	1.69824
0.0102329	1.7378
0.0102329	1.77828
0.0102329	1.8197
0.0102329	1.86209
0.0102329	1.90546
0.0102329	1.94984
0.0102329	1.99526
0.0102329	2.04174
0.0102329	2.0893
0.0102329	2.13796
0.0102329	2.18776
0.0102329	2.23872
0.0102329	2.29087
0.0102329	2.34423
0.0102329	2.39883
0.0102329	2.45471
0.0102329	2.51189
0.0102329	2.5704
0.0102329	2.63027
0.0102329	2.69153
0.0102329	2.75423
0.0102329	2.81838
0.0102329	2.88403
0.0102329	2.95121
0.0102329	3.01995
0.0102329	3.0903
0.0102329	3.16228
0.0102329	3.23594
0.0102329	3.31131
0.0102329	3.38844
0.0102329	3.46737
0.0102329	3.54813
0.0102329	3.63078
0.0102329	3.71535
0.0102329	3.80189
0.0102329	3.89045
0.0102329	3.98107
0.0102329	4.0738
0.0102329	4.16869
0.0102329	4.2658
0.0102329	4.36516
0.0102329	4.46684
0.0102329	4.57088
0.0102329	4.67735
0.0102329	4.7863
0.0102329	4.89779
0.0102329	5.01187
0.0102329	5.12861
0.0102329	5.24807
0.0102329	5.37032
0.0102329	5.49541
0.0102329	5.62341
0.0102329	5.7544
0.0102329	5.88844
0.0102329	6.0256
0.0102329	6.16595
0.0102329	6.30957
0.0102329	6.45654
0.0102329	6.60693
0.0102329	6.76083
0.0102329	6.91831
0.0102329	7.07946
0.0102329	7.24436
0.0102329	7.4131
0.0102329	7.58578
0.0102329	7.76247
0.0102329	7.94328
0.0102329	8.12831
0.0102329	8.31764
0.0102329	8.51138
0.0102329	8.70964
0.0102329	8.91251
0.0102329	9.12011
0.0102329	9.33254
0.0102329	9.54993
0.0102329	9.77237
0.0102329	10
0.0102329	10.2329
0.0102329	10.4713
0.0102329	10.7152
0.0102329	10.9648
0.0102329	11.2202
0.0102329	11.4815
0.0102329	11.749
0.0102329	12.0226
0.0102329	12.3027
0.0102329	12.5893
0.0102329	12.8825
0.0102329	13.1826
0.0102329	13.4896
0.0102329	13.8038
0.0102329	14.1254
0.0102329	14.4544
0.0102329	14.7911
0.0102329	15.1356
0.0102329	15.4882
0.0102329	15.8489
0.0102329	16.2181
0.0102329	16.5959
0.0102329	16.9824
0.0102329	17.378
0.0102329	17.7828
0.0102329	18.197
0.0102329	18.6209
0.0102329	19.0546
0.0102329	19.4984
0.0102329	19.9526
0.0102329	20.4174
0.0102329	20.893
0.0102329	21.3796
0.0102329	21.8776
0.0102329	22.3872
0.0102329	22.9087
0.0102329	23.4423
0.0102329	23.9883
0.0102329	24.5471
0.0102329	25.1189
0.0102329	25.704
0.0102329	26.3027
0.0102329	26.9153
0.0102329	27.5423
0.0102329	28.1838
0.0102329	28.8403
0.0102329	29.5121
0.0102329	30.1995
0.0102329	30.903
0.0102329	31.6228
0.0102329	32.3594
0.0102329	33.1131
0.0102329	33.8844
0.0102329	34.6737
0.0102329	35.4813
0.0102329	36.3078
0.0102329	37.1535
0.0102329	38.0189
0.0102329	38.9045
0.0102329	39.8107
0.0102329	40.738
0.0102329	41.6869
0.0102329	42.658
0.0102329	43.6516
0.0102329	44.6684
0.0102329	45.7088
0.0102329	46.7735
0.0102329	47.863
0.0102329	48.9779
0.0102329	50.1187
0.0102329	51.2861
0.0102329	52.4807
0.0102329	53.7032
0.0102329	54.9541
0.0102329	56.2341
0.0102329	57.544
0.0102329	58.8844
0.0102329	60.256
0.0102329	61.6595
0.0102329	63.0957
0.0102329	64.5654
0.0102329	66.0693
0.0102329	67.6083
0.0102329	69.1831
0.0102329	70.7946
0.0102329	72.4436
0.0102329	74.131
0.0102329	75.8578
0.0102329	77.6247
0.0102329	79.4328
0.0102329	81.2831
0.0102329	83.1764
0.0102329	85.1138
0.0102329	87.0964
0.0102329	89.1251
0.0102329	91.2011
0.0102329	93.3254
0.0102329	95.4993
0.0102329	97.7237
0.0102329	100
0.0104713	0.01
0.0104713	0.0102329
0.0104713	0.0104713
0.0104713	0.0107152
0.0104713	0.0109648
0.0104713	0.0112202
0.0104713	0.0114815
0.0104713	0.011749
0.0104713	0.0120226
0.0104713	0.0123027
0.0104713	0.0125893
0.0104713	0.0128825
0.0104713	0.0131826
0.0104713	0.0134896
0.0104713	0.0138038
0.0104713	0.0141254
0.0104713	0.0144544
0.0104713	0.0147911
0.0104713	0.0151356
0.0104713	0.0154882
0.0104713	0.0158489
0.0104713	0.0162181
0.0104713	0.0165959
0.0104713	0.0169824
0.0104713	0.017378
0.0104713	0.0177828
0.0104713	0.018197
0.0104713	0.0186209
0.0104713	0.0190546
0.0104713	0.0194984
0.0104713	0.0199526
0.0104713	0.0204174
0.0104713	0.020893
0.0104713	0.0213796
0.0104713	0.0218776
0.0104713	0.0223872
0.0104713	0.0229087
0.0104713	0.0234423
0.0104713	0.0239883
0.0104713	0.0245471
0.0104713	0.0251189
0.0104713	0.025704
0.0104713	0.0263027
0.0104713	0.0269153
0.0104713	0.0275423
0.0104713	0.0281838
0.0104713	0.0288403
0.0104713	0.0295121
0.0104713	0.0301995
0.0104713	0.030903
0.0104713	0.0316228
0.0104713	0.0323594
0.0104713	0.0331131
0.0104713	0.0338844
0.0104713	0.0346737
0.0104713	0.0354813
0.0104713	0.0363078
0.0104713	0.0371535
0.0104713	0.0380189
0.0104713	0.0389045
0.0104713	0.0398107
0.0104713	0.040738
0.0104713	0.0416869
0.0104713	0.042658
0.0104713	0.0436516
0.0104713	0.0446684
0.0104713	0.0457088
0.0104713	0.0467735
0.0104713	0.047863
0.0104713	0.0489779
0.0104713	0.0501187
0.0104713	0.0512861
0.0104713	0.0524807
0.0104713	0.0537032
0.0104713	0.0549541
0.0104713	0.0562341
0.0104713	0.057544
0.0104713	0.0588844
0.0104713	0.060256
0.0104713	0.0616595
0.0104713	0.0630957
0.0104713	0.0645654
0.0104713	0.0660693
0.0104713	0.0676083
0.0104713	0.0691831
0.0104713	0.0707946
0.0104713	0.0724436
0.0104713	0.074131
0.0104713	0.0758578
0.0104713	0.0776247
0.0104713	0.0794328
0.0104713	0.0812831
0.0104713	0.0831764
0.0104713	0.0851138
0.0104713	0.0870964
0.0104713	0.0891251
0.0104713	0.0912011
0.0104713	0.0933254
0.0104713	0.0954993
0.0104713	0.0977237
0.0104713	0.1
0.0104713	0.102329
0.0104713	0.104713
0.0104713	0.107152
0.0104713	0.109648
0.0104713	0.112202
0.0104713	0.114815
0.0104713	0.11749
0.0104713	0.120226
0.0104713	0.123027
0.0104713	0.125893
0.0104713	0.128825
0.0104713	0.131826
0.0104713	0.134896
0.0104713	0.138038
0.0104713	0.141254
0.0104713	0.144544
0.0104713	0.147911
0.0104713	0.151356
0.0104713	0.154882
0.0104713	0.158489
0.0104713	0.162181
0.0104713	0.165959
0.0104713	0.169824
0.0104713	0.17378
0.0104713	0.177828
0.0104713	0.18197
0.0104713	0.186209
0.0104713	0.190546
0.0104713	0.194984
0.0104713	0.199526
0.0104713	0.204174
0.0104713	0.20893
0.0104713	0.213796
0.0104713	0.218776
0.0104713	0.223872
0.0104713	0.229087
0.0104713	0.234423
0.0104713	0.239883
0.0104713	0.245471
0.0104713	0.251189
0.0104713	0.25704
0.0104713	0.263027
0.0104713	0.269153
0.0104713	0.275423
0.0104713	0.281838
0.0104713	0.288403
0.0104713	0.295121
0.0104713	0.301995
0.0104713	0.30903
0.0104713	0.316228
0.0104713	0.323594
0.0104713	0.331131
0.0104713	0.338844
0.0104713	0.346737
0.0104713	0.354813
0.0104713	0.363078
0.0104713	0.371535
0.0104713	0.380189
0.0104713	0.389045
0.0104713	0.398107
0.0104713	0.40738
0.0104713	0.416869
0.0104713	0.42658
0.0104713	0.436516
0.0104713	0.446684
0.0104713	0.457088
0.0104713	0.467735
0.0104713	0.47863
0.0104713	0.489779
0.0104713	0.501187
0.0104713	0.512861
0.0104713	0.524807
0.0104713	0.537032
0.0104713	0.549541
0.0104713	0.562341
0.0104713	0.57544
0.0104713	0.588844
0.0104713	0.60256
0.0104713	0.616595
0.0104713	0.630957
0.0104713	0.645654
0.0104713	0.660693
0.0104713	0.676083
0.0104713	0.691831
0.0104713	0.707946
0.0104713	0.724436
0.0104713	0.74131
0.0104713	0.758578
0.0104713	0.776247
0.0104713	0.794328
0.0104713	0.812831
0.0104713	0.831764
0.0104713	0.851138
0.0104713	0.870964
0.0104713	0.891251
0.0104713	0.912011
0.0104713	0.933254
0.0104713	0.954993
0.0104713	0.977237
0.0104713	1
0.0104713	1.02329
0.0104713	1.04713
0.0104713	1.07152
0.0104713	1.09648
0.0104713	1.12202
0.0104713	1.14815
0.0104713	1.1749
0.0104713	1.20226
0.0104713	1.23027
0.0104713	1.25893
0.0104713	1.28825
0.0104713	1.31826
0.0104713	1.34896
0.0104713	1.38038
0.0104713	1.41254
0.0104713	1.44544
0.0104713	1.47911
0.0104713	1.51356
0.0104713	1.54882
0.0104713	1.58489
0.0104713	1.62181
0.0104713	1.65959
0.0104713	1.69824
0.0104713	1.7378
0.0104713	1.77828
0.0104713	1.8197
0.0104713	1.86209
0.0104713	1.90546
0.0104713	1.94984
0.0104713	1.99526
0.0104713	2.04174
0.0104713	2.0893
0.0104713	2.13796
0.0104713	2.18776
0.0104713	2.23872
0.0104713	2.29087
0.0104713	2.34423
0.0104713	2.39883
0.0104713	2.45471
0.0104713	2.51189
0.0104713	2.5704
0.0104713	2.63027
0.0104713	2.69153
0.0104713	2.75423
0.0104713	2.81838
0.0104713	2.88403
0.0104713	2.95121
0.0104713	3.01995
0.0104713	3.0903
0.0104713	3.16228
0.0104713	3.23594
0.0104713	3.31131
0.0104713	3.38844
0.0104713	3.46737
0.0104713	3.54813
0.0104713	3.63078
0.0104713	3.71535
0.0104713	3.80189
0.0104713	3.89045
0.0104713	3.98107
0.0104713	4.0738
0.0104713	4.16869
0.0104713	4.2658
0.0104713	4.36516
0.0104713	4.46684
0.0104713	4.57088
0.0104713	4.67735
0.0104713	4.7863
0.0104713	4.89779
0.0104713	5.01187
0.0104713	5.12861
0.0104713	5.24807
0.0104713	5.37032
0.0104713	5.49541
0.0104713	5.62341
0.0104713	5.7544
0.0104713	5.88844
0.0104713	6.0256
0.0104713	6.16595
0.0104713	6.30957
0.0104713	6.45654
0.0104713	6.60693
0.0104713	6.76083
0.0104713	6.91831
0.0104713	7.07946
0.0104713	7.24436
0.0104713	7.4131
0.0104713	7.58578
0.0104713	7.76247
0.0104713	7.94328
0.0104713	8.12831
0.0104713	8.31764
0.0104713	8.51138
0.0104713	8.70964
0.0104713	8.91251
0.0104713	9.12011
0.0104713	9.33254
0.0104713	9.54993
0.0104713	9.77237
0.0104713	10
0.0104713	10.2329
0.0104713	10.4713
0.0104713	10.7152
0.0104713	10.9648
0.0104713	11.2202
0.0104713	11.4815
0.0104713	11.749
0.0104713	12.0226
0.0104713	12.3027
0.0104713	12.5893
0.0104713	12.8825
0.0104713	13.1826
0.0104713	13.4896
0.0104713	13.8038
0.0104713	14.1254
0.0104713	14.4544
0.0104713	14.7911
0.0104713	15.1356
0.0104713	15.4882
0.0104713	15.8489
0.0104713	16.2181
0.0104713	16.5959
0.0104713	16.9824
0.0104713	17.378
0.0104713	17.7828
0.0104713	18.197
0.0104713	18.6209
0.0104713	19.0546
0.0104713	19.4984
0.0104713	19.9526
0.0104713	20.4174
0.0104713	20.893
0.0104713	21.3796
0.0104713	21.8776
0.0104713	22.3872
0.0104713	22.9087
0.0104713	23.4423
0.0104713	23.9883
0.0104713	24.5471
0.0104713	25.1189
0.0104713	25.704
0.0104713	26.3027
0.0104713	26.9153
0.0104713	27.5423
0.0104713	28.1838
0.0104713	28.8403
0.0104713	29.5121
0.0104713	30.1995
0.0104713	30.903
0.0104713	31.6228
0.0104713	32.3594
0.0104713	33.1131
0.0104713	33.8844
0.0104713	34.6737
0.0104713	35.4813
0.0104713	36.3078
0.0104713	37.1535
0.0104713	38.0189
0.0104713	38.9045
0.0104713	39.8107
0.0104713	40.738
0.0104713	41.6869
0.0104713	42.658
0.0104713	43.6516
0.0104713	44.6684
0.0104713	45.7088
0.0104713	46.7735
0.0104713	47.863
0.0104713	48.9779
0.0104713	50.1187
0.0104713	51.2861
0.0104713	52.4807
0.0104713	53.7032
0.0104713	54.9541
0.0104713	56.2341
0.0104713	57.544
0.0104713	58.8844
0.0104713	60.256
0.0104713	61.6595
0.0104713	63.0957
0.0104713	64.5654
0.0104713	66.0693
0.0104713	67.6083
0.0104713	69.1831
0.0104713	70.7946
0.0104713	72.4436
0.0104713	74.131
0.0104713	75.8578
0.0104713	77.6247
0.0104713	79.4328
0.0104713	81.2831
0.0104713	83.1764
0.0104713	85.1138
0.0104713	87.0964
0.0104713	89.1251
0.0104713	91.2011
0.0104713	93.3254
0.0104713	95.4993
0.0104713	97.7237
0.0104713	100
0.0107152	0.01
0.0107152	0.0102329
0.0107152	0.0104713
0.0107152	0.0107152
0.0107152	0.0109648
0.0107152	0.0112202
0.0107152	0.0114815
0.0107152	0.011749
0.0107152	0.0120226
0.0107152	0.0123027
0.0107152	0.0125893
0.0107152	0.0128825
0.0107152	0.0131826
0.0107152	0.0134896
0.0107152	0.0138038
0.0107152	0.0141254
0.0107152	0.0144544
0.0107152	0.0147911
0.0107152	0.0151356
0.0107152	0.0154882
0.0107152	0.0158489
0.0107152	0.0162181
0.0107152	0.0165959
0.0107152	0.0169824
0.0107152	0.017378
0.0107152	0.0177828
0.0107152	0.018197
0.0107152	0.0186209
0.0107152	0.0190546
0.0107152	0.0194984
0.0107152	0.0199526
0.0107152	0.0204174
0.0107152	0.020893
0.0107152	0.0213796
0.0107152	0.0218776
0.0107152	0.0223872
0.0107152	0.0229087
0.0107152	0.0234423
0.0107152	0.0239883
0.0107152	0.0245471
0.0107152	0.0251189
0.0107152	0.025704
0.0107152	0.0263027
0.0107152	0.0269153
0.0107152	0.0275423
0.0107152	0.0281838
0.0107152	0.0288403
0.0107152	0.0295121
0.0107152	0.0301995
0.0107152	0.030903
0.0107152	0.0316228
0.0107152	0.0323594
0.0107152	0.0331131
0.0107152	0.0338844
0.0107152	0.0346737
0.0107152	0.0354813
0.0107152	0.0363078
0.0107152	0.0371535
0.0107152	0.0380189
0.0107152	0.0389045
0.0107152	0.0398107
0.0107152	0.040738
0.0107152	0.0416869
0.0107152	0.042658
0.0107152	0.0436516
0.0107152	0.0446684
0.0107152	0.0457088
0.0107152	0.0467735
0.0107152	0.047863
0.0107152	0.0489779
0.0107152	0.0501187
0.0107152	0.0512861
0.0107152	0.0524807
0.0107152	0.0537032
0.0107152	0.0549541
0.0107152	0.0562341
0.0107152	0.057544
0.0107152	0.0588844
0.0107152	0.060256
0.0107152	0.0616595
0.0107152	0.0630957
0.0107152	0.0645654
0.0107152	0.0660693
0.0107152	0.0676083
0.0107152	0.0691831
0.0107152	0.0707946
0.0107152	0.0724436
0.0107152	0.074131
0.0107152	0.0758578
0.0107152	0.0776247
0.0107152	0.0794328
0.0107152	0.0812831
0.0107152	0.0831764
0.0107152	0.0851138
0.0107152	0.0870964
0.0107152	0.0891251
0.0107152	0.0912011
0.0107152	0.0933254
0.0107152	0.0954993
0.0107152	0.0977237
0.0107152	0.1
0.0107152	0.102329
0.0107152	0.104713
0.0107152	0.107152
0.0107152	0.109648
0.0107152	0.112202
0.0107152	0.114815
0.0107152	0.11749
0.0107152	0.120226
0.0107152	0.123027
0.0107152	0.125893
0.0107152	0.128825
0.0107152	0.131826
0.0107152	0.134896
0.0107152	0.138038
0.0107152	0.141254
0.0107152	0.144544
