1	0.025	0
2	0.075	0
3	0.125	0.0590381
4	0.175	1.30588
5	0.225	3.35574
6	0.275	5.74755
7	0.325	8.05971
8	0.375	10.1969
9	0.425	12.0948
10	0.475	13.7147
11	0.525	15.0438
12	0.575	16.1954
13	0.625	17.1305
14	0.675	17.8479
15	0.725	18.4857
16	0.775	18.9891
17	0.825	19.4302
18	0.875	19.7355
19	0.925	19.9943
20	0.975	20.1948
21	1.025	20.4016
22	1.075	20.5247
23	1.125	20.6445
24	1.175	20.7132
25	1.225	20.7596
26	1.275	20.8106
27	1.325	20.8374
28	1.375	20.8489
29	1.425	20.8466
30	1.475	20.8381
31	1.525	20.8381
32	1.575	20.8222
33	1.625	20.7933
34	1.675	20.7716
35	1.725	20.7462
36	1.775	20.7153
37	1.825	20.6883
38	1.875	20.6526
39	1.925	20.604
40	1.975	20.5927
41	2.025	20.6327
42	2.075	20.6493
43	2.125	20.6074
44	2.175	20.5513
45	2.225	20.5103
46	2.275	20.4751
47	2.325	20.4372
48	2.375	20.3982
49	2.425	20.3607
50	2.475	20.3248
51	2.525	20.2896
52	2.575	20.2548
53	2.625	20.2202
54	2.675	20.1857
55	2.725	20.1518
56	2.775	20.1188
57	2.825	20.0868
58	2.875	20.0559
59	2.925	20.0261
60	2.975	19.9971
61	3.025	19.9688
62	3.075	19.9411
63	3.125	19.9139
64	3.175	19.8872
65	3.225	19.8611
66	3.275	19.8356
67	3.325	19.8107
68	3.375	19.7864
69	3.425	19.7627
70	3.475	19.7396
71	3.525	19.7172
72	3.575	19.6953
73	3.625	19.6739
74	3.675	19.6529
75	3.725	19.6321
76	3.775	19.6118
77	3.825	19.5918
78	3.875	19.5723
79	3.925	19.5534
80	3.975	19.5349
81	4.025	19.5168
82	4.075	19.4993
83	4.125	19.4821
84	4.175	19.4654
85	4.225	19.4491
86	4.275	19.4332
87	4.325	19.4176
88	4.375	19.4024
89	4.425	19.3875
90	4.475	19.3729
91	4.525	19.3586
92	4.575	19.3446
93	4.625	19.3309
94	4.675	19.3174
95	4.725	19.3043
96	4.775	19.2913
97	4.825	19.2784
98	4.875	19.2657
99	4.925	19.2529
100	4.975	19.2402
101	5.025	19.2277
102	5.075	19.2154
103	5.125	19.2033
104	5.175	19.1915
105	5.225	19.1801
106	5.275	19.1689
107	5.325	19.158
108	5.375	19.1474
109	5.425	19.137
110	5.475	19.1269
111	5.525	19.117
112	5.575	19.1072
113	5.625	19.0977
114	5.675	19.0882
115	5.725	19.0789
116	5.775	19.0697
117	5.825	19.0606
118	5.875	19.0517
119	5.925	19.0429
120	5.975	19.0342
121	6.025	19.0256
122	6.075	19.0172
123	6.125	19.0088
124	6.175	19.0006
125	6.225	18.9926
126	6.275	18.9846
127	6.325	18.9768
128	6.375	18.9691
129	6.425	18.9615
130	6.475	18.9541
131	6.525	18.9468
132	6.575	18.9396
133	6.625	18.9326
134	6.675	18.9257
135	6.725	18.9188
136	6.775	18.9121
137	6.825	18.9054
138	6.875	18.8989
139	6.925	18.8924
140	6.975	18.886
141	7.025	18.8796
142	7.075	18.8733
143	7.125	18.8671
144	7.175	18.8609
145	7.225	18.8548
146	7.275	18.8488
147	7.325	18.8428
148	7.375	18.8369
149	7.425	18.8311
150	7.475	18.8254
151	7.525	18.8198
152	7.575	18.8143
153	7.625	18.8089
154	7.675	18.8036
155	7.725	18.7984
156	7.775	18.7933
157	7.825	18.7883
158	7.875	18.7833
159	7.925	18.7784
160	7.975	18.7736
161	8.025	18.7688
162	8.075	18.7641
163	8.125	18.7595
164	8.175	18.7549
165	8.225	18.7504
166	8.275	18.746
167	8.325	18.7416
168	8.375	18.7373
169	8.425	18.733
170	8.475	18.7288
171	8.525	18.7247
172	8.575	18.7206
173	8.625	18.7165
174	8.675	18.7125
175	8.725	18.7085
176	8.775	18.7046
177	8.825	18.7007
178	8.875	18.6968
179	8.925	18.693
180	8.975	18.6892
181	9.025	18.6855
182	9.075	18.6818
183	9.125	18.6781
184	9.175	18.6745
185	9.225	18.6709
186	9.275	18.6673
187	9.325	18.6638
188	9.375	18.6602
189	9.425	18.6567
190	9.475	18.6532
191	9.525	18.6497
192	9.575	18.6462
193	9.625	18.6427
194	9.675	18.6392
195	9.725	18.6357
196	9.775	18.6322
197	9.825	18.6286
198	9.875	18.625
199	9.925	18.6215
200	9.975	18.6178
