0.01	25.1189	1.79326e+009
0.01	25.704	1.80487e+009
0.01	26.3027	1.81677e+009
0.01	26.9153	1.82928e+009
0.01	27.5423	1.84185e+009
0.01	28.1838	1.85442e+009
0.01	28.8403	1.86774e+009
0.01	29.5121	1.88118e+009
0.01	30.1995	1.89494e+009
0.01	30.903	1.90868e+009
0.01	31.6228	1.92301e+009
0.01	32.3594	1.93751e+009
0.01	33.1131	1.95176e+009
0.01	33.8844	1.96643e+009
0.01	34.6737	1.98132e+009
0.01	35.4813	1.99581e+009
0.01	36.3078	2.01034e+009
0.01	37.1535	2.02491e+009
0.01	38.0189	2.03939e+009
0.01	38.9045	2.05314e+009
0.01	39.8107	2.0673e+009
0.01	40.738	2.08089e+009
0.01	41.6869	2.09392e+009
0.01	42.658	2.10718e+009
0.01	43.6516	2.11998e+009
0.01	44.6684	2.13228e+009
0.01	45.7088	2.14476e+009
0.01	46.7735	2.15684e+009
0.01	47.863	2.16863e+009
0.01	48.9779	2.1808e+009
0.01	50.1187	2.19282e+009
0.01	51.2861	2.20481e+009
0.01	52.4807	2.21725e+009
0.01	53.7032	2.22966e+009
0.01	54.9541	2.24267e+009
0.01	56.2341	2.2559e+009
0.01	57.544	2.26921e+009
0.01	58.8844	2.28297e+009
0.01	60.256	2.2968e+009
0.01	61.6595	2.31067e+009
0.01	63.0957	2.32488e+009
0.01	64.5654	2.33826e+009
0.01	66.0693	2.35236e+009
0.01	67.6083	2.36598e+009
0.01	69.1831	2.37908e+009
0.01	70.7946	2.39226e+009
0.01	72.4436	2.40458e+009
0.01	74.131	2.41733e+009
0.01	75.8578	2.42939e+009
0.01	77.6247	2.4419e+009
0.01	79.4328	2.45451e+009
0.01	81.2831	2.46784e+009
0.01	83.1764	2.48076e+009
0.01	85.1138	2.4943e+009
0.01	87.0964	2.50796e+009
0.01	89.1251	2.52164e+009
0.01	91.2011	2.53568e+009
0.01	93.3254	2.54936e+009
0.01	95.4993	2.56262e+009
0.01	97.7237	2.57528e+009
0.01	100	2.58817e+009
0.0102329	0.01	696.794
0.0102329	0.0102329	1426.55
0.0102329	0.0104713	2189.57
0.0102329	0.0107152	2992.17
0.0102329	0.0109648	3833.11
0.0102329	0.0112202	4714.38
0.0102329	0.0114815	5638.23
0.0102329	0.011749	6606.85
0.0102329	0.0120226	7622.09
0.0102329	0.0123027	8687.73
0.0102329	0.0125893	9800.97
0.0102329	0.0128825	10968.4
0.0102329	0.0131826	12195.6
0.0102329	0.0134896	13480.2
0.0102329	0.0138038	14828.1
0.0102329	0.0141254	16240.4
0.0102329	0.0144544	17722.9
0.0102329	0.0147911	19273.4
0.0102329	0.0151356	20897.5
0.0102329	0.0154882	22598.5
0.0102329	0.0158489	24377.2
0.0102329	0.0162181	26239.1
0.0102329	0.0165959	28187.6
0.0102329	0.0169824	30225.3
0.0102329	0.017378	32358.4
0.0102329	0.0177828	34588.4
0.0102329	0.018197	36919.9
0.0102329	0.0186209	39360.7
0.0102329	0.0190546	41914.4
0.0102329	0.0194984	44591.1
0.0102329	0.0199526	47392.2
0.0102329	0.0204174	50329.9
0.0102329	0.020893	53405.1
0.0102329	0.0213796	56621
0.0102329	0.0218776	59987.8
0.0102329	0.0223872	63513.5
0.0102329	0.0229087	67212.1
0.0102329	0.0234423	71084.1
0.0102329	0.0239883	75134.2
0.0102329	0.0245471	79380.2
0.0102329	0.0251189	83827
0.0102329	0.025704	88489.9
0.0102329	0.0263027	93369.4
0.0102329	0.0269153	98469.9
0.0102329	0.0275423	103815
0.0102329	0.0281838	109410
0.0102329	0.0288403	115268
0.0102329	0.0295121	121400
0.0102329	0.0301995	127825
0.0102329	0.030903	134547
0.0102329	0.0316228	141584
0.0102329	0.0323594	148954
0.0102329	0.0331131	156676
0.0102329	0.0338844	164756
0.0102329	0.0346737	173221
0.0102329	0.0354813	182087
0.0102329	0.0363078	191365
0.0102329	0.0371535	201081
0.0102329	0.0380189	211255
0.0102329	0.0389045	221911
0.0102329	0.0398107	233069
0.0102329	0.040738	244745
0.0102329	0.0416869	256966
0.0102329	0.042658	269764
0.0102329	0.0436516	283171
0.0102329	0.0446684	297206
0.0102329	0.0457088	311902
0.0102329	0.0467735	327285
0.0102329	0.047863	343391
0.0102329	0.0489779	360252
0.0102329	0.0501187	377910
0.0102329	0.0512861	396398
0.0102329	0.0524807	415752
0.0102329	0.0537032	436019
0.0102329	0.0549541	457236
0.0102329	0.0562341	479449
0.0102329	0.057544	502709
0.0102329	0.0588844	527057
0.0102329	0.060256	552552
0.0102329	0.0616595	579232
0.0102329	0.0630957	607168
0.0102329	0.0645654	636418
0.0102329	0.0660693	667048
0.0102329	0.0676083	699103
0.0102329	0.0691831	732664
0.0102329	0.0707946	767798
0.0102329	0.0724436	804580
0.0102329	0.074131	843086
0.0102329	0.0758578	883390
0.0102329	0.0776247	925580
0.0102329	0.0794328	969746
0.0102329	0.0812831	1.01598e+006
0.0102329	0.0831764	1.06438e+006
0.0102329	0.0851138	1.11504e+006
0.0102329	0.0870964	1.16806e+006
0.0102329	0.0891251	1.22357e+006
0.0102329	0.0912011	1.28166e+006
0.0102329	0.0933254	1.34247e+006
0.0102329	0.0954993	1.4061e+006
0.0102329	0.0977237	1.47272e+006
0.0102329	0.1	1.54243e+006
0.0102329	0.102329	1.61539e+006
0.0102329	0.104713	1.69175e+006
0.0102329	0.107152	1.77167e+006
0.0102329	0.109648	1.85529e+006
0.0102329	0.112202	1.94281e+006
0.0102329	0.114815	2.03438e+006
0.0102329	0.11749	2.13021e+006
0.0102329	0.120226	2.23048e+006
0.0102329	0.123027	2.33541e+006
0.0102329	0.125893	2.44519e+006
0.0102329	0.128825	2.56005e+006
0.0102329	0.131826	2.68022e+006
0.0102329	0.134896	2.80593e+006
0.0102329	0.138038	2.93746e+006
0.0102329	0.141254	3.07505e+006
0.0102329	0.144544	3.21897e+006
0.0102329	0.147911	3.36951e+006
0.0102329	0.151356	3.52697e+006
0.0102329	0.154882	3.69167e+006
0.0102329	0.158489	3.86391e+006
0.0102329	0.162181	4.04404e+006
0.0102329	0.165959	4.23241e+006
0.0102329	0.169824	4.42938e+006
0.0102329	0.17378	4.63533e+006
0.0102329	0.177828	4.85066e+006
0.0102329	0.18197	5.07578e+006
0.0102329	0.186209	5.31112e+006
0.0102329	0.190546	5.55712e+006
0.0102329	0.194984	5.81424e+006
0.0102329	0.199526	6.08298e+006
0.0102329	0.204174	6.36381e+006
0.0102329	0.20893	6.65727e+006
0.0102329	0.213796	6.96391e+006
0.0102329	0.218776	7.28428e+006
0.0102329	0.223872	7.61895e+006
0.0102329	0.229087	7.96854e+006
0.0102329	0.234423	8.33367e+006
0.0102329	0.239883	8.71498e+006
0.0102329	0.245471	9.11316e+006
0.0102329	0.251189	9.5289e+006
0.0102329	0.25704	9.96292e+006
0.0102329	0.263027	1.04159e+007
0.0102329	0.269153	1.08888e+007
0.0102329	0.275423	1.13822e+007
0.0102329	0.281838	1.1897e+007
0.0102329	0.288403	1.24341e+007
0.0102329	0.295121	1.29943e+007
0.0102329	0.301995	1.35786e+007
0.0102329	0.30903	1.41879e+007
0.0102329	0.316228	1.48231e+007
0.0102329	0.323594	1.54852e+007
0.0102329	0.331131	1.61753e+007
0.0102329	0.338844	1.68944e+007
0.0102329	0.346737	1.76435e+007
0.0102329	0.354813	1.84238e+007
0.0102329	0.363078	1.92364e+007
0.0102329	0.371535	2.00825e+007
0.0102329	0.380189	2.09632e+007
0.0102329	0.389045	2.18798e+007
0.0102329	0.398107	2.28335e+007
0.0102329	0.40738	2.38256e+007
0.0102329	0.416869	2.48574e+007
0.0102329	0.42658	2.59302e+007
0.0102329	0.436516	2.70454e+007
0.0102329	0.446684	2.82044e+007
0.0102329	0.457088	2.94086e+007
0.0102329	0.467735	3.06594e+007
0.0102329	0.47863	3.19582e+007
0.0102329	0.489779	3.33066e+007
0.0102329	0.501187	3.47061e+007
0.0102329	0.512861	3.61581e+007
0.0102329	0.524807	3.76644e+007
0.0102329	0.537032	3.92263e+007
0.0102329	0.549541	4.08456e+007
0.0102329	0.562341	4.25239e+007
0.0102329	0.57544	4.42628e+007
0.0102329	0.588844	4.60641e+007
0.0102329	0.60256	4.79292e+007
0.0102329	0.616595	4.98601e+007
0.0102329	0.630957	5.18585e+007
0.0102329	0.645654	5.3926e+007
0.0102329	0.660693	5.60646e+007
0.0102329	0.676083	5.82759e+007
0.0102329	0.691831	6.05618e+007
0.0102329	0.707946	6.29242e+007
0.0102329	0.724436	6.53649e+007
0.0102329	0.74131	6.78857e+007
0.0102329	0.758578	7.04887e+007
0.0102329	0.776247	7.31757e+007
0.0102329	0.794328	7.59488e+007
0.0102329	0.812831	7.88097e+007
0.0102329	0.831764	8.17606e+007
0.0102329	0.851138	8.48035e+007
0.0102329	0.870964	8.79404e+007
0.0102329	0.891251	9.11732e+007
0.0102329	0.912011	9.45041e+007
0.0102329	0.933254	9.79351e+007
0.0102329	0.954993	1.01468e+008
0.0102329	0.977237	1.05106e+008
0.0102329	1	1.08849e+008
0.0102329	1.02329	1.12701e+008
0.0102329	1.04713	1.16663e+008
0.0102329	1.07152	1.20738e+008
0.0102329	1.09648	1.24927e+008
0.0102329	1.12202	1.29232e+008
0.0102329	1.14815	1.33656e+008
0.0102329	1.1749	1.38201e+008
0.0102329	1.20226	1.42868e+008
0.0102329	1.23027	1.47659e+008
0.0102329	1.25893	1.52577e+008
0.0102329	1.28825	1.57624e+008
0.0102329	1.31826	1.62802e+008
0.0102329	1.34896	1.68113e+008
0.0102329	1.38038	1.7356e+008
0.0102329	1.41254	1.79144e+008
0.0102329	1.44544	1.84869e+008
0.0102329	1.47911	1.90736e+008
0.0102329	1.51356	1.96748e+008
0.0102329	1.54882	2.02908e+008
0.0102329	1.58489	2.09218e+008
0.0102329	1.62181	2.15679e+008
0.0102329	1.65959	2.22295e+008
0.0102329	1.69824	2.29067e+008
0.0102329	1.7378	2.35997e+008
0.0102329	1.77828	2.43086e+008
0.0102329	1.8197	2.50337e+008
0.0102329	1.86209	2.5775e+008
0.0102329	1.90546	2.65329e+008
0.0102329	1.94984	2.73074e+008
0.0102329	1.99526	2.80989e+008
0.0102329	2.04174	2.89076e+008
0.0102329	2.0893	2.97339e+008
0.0102329	2.13796	3.05779e+008
0.0102329	2.18776	3.14402e+008
0.0102329	2.23872	3.23209e+008
0.0102329	2.29087	3.32203e+008
0.0102329	2.34423	3.41385e+008
0.0102329	2.39883	3.50756e+008
0.0102329	2.45471	3.60317e+008
0.0102329	2.51189	3.70068e+008
0.0102329	2.5704	3.80009e+008
0.0102329	2.63027	3.9014e+008
0.0102329	2.69153	4.00465e+008
0.0102329	2.75423	4.10985e+008
0.0102329	2.81838	4.21705e+008
0.0102329	2.88403	4.3263e+008
0.0102329	2.95121	4.43764e+008
0.0102329	3.01995	4.5511e+008
0.0102329	3.0903	4.6667e+008
0.0102329	3.16228	4.78442e+008
0.0102329	3.23594	4.90423e+008
0.0102329	3.31131	5.02609e+008
0.0102329	3.38844	5.14994e+008
0.0102329	3.46737	5.27578e+008
0.0102329	3.54813	5.40366e+008
0.0102329	3.63078	5.53364e+008
0.0102329	3.71535	5.66582e+008
0.0102329	3.80189	5.80026e+008
0.0102329	3.89045	5.93697e+008
0.0102329	3.98107	6.07589e+008
0.0102329	4.0738	6.21693e+008
0.0102329	4.16869	6.35996e+008
0.0102329	4.2658	6.50491e+008
0.0102329	4.36516	6.65176e+008
0.0102329	4.46684	6.80057e+008
0.0102329	4.57088	6.95142e+008
0.0102329	4.67735	7.10441e+008
0.0102329	4.7863	7.25955e+008
0.0102329	4.89779	7.4168e+008
0.0102329	5.01187	7.57605e+008
0.0102329	5.12861	7.73714e+008
0.0102329	5.24807	7.8999e+008
0.0102329	5.37032	8.0642e+008
0.0102329	5.49541	8.22999e+008
0.0102329	5.62341	8.3974e+008
0.0102329	5.7544	8.56665e+008
0.0102329	5.88844	8.7379e+008
0.0102329	6.0256	8.91098e+008
0.0102329	6.16595	9.08548e+008
0.0102329	6.30957	9.26092e+008
0.0102329	6.45654	9.43712e+008
0.0102329	6.60693	9.61428e+008
0.0102329	6.76083	9.79272e+008
0.0102329	6.91831	9.97258e+008
0.0102329	7.07946	1.01536e+009
0.0102329	7.24436	1.03355e+009
0.0102329	7.4131	1.0518e+009
0.0102329	7.58578	1.07007e+009
0.0102329	7.76247	1.08834e+009
0.0102329	7.94328	1.10662e+009
0.0102329	8.12831	1.12495e+009
0.0102329	8.31764	1.14334e+009
0.0102329	8.51138	1.16177e+009
0.0102329	8.70964	1.18017e+009
0.0102329	8.91251	1.19847e+009
0.0102329	9.12011	1.21663e+009
0.0102329	9.33254	1.23471e+009
0.0102329	9.54993	1.25283e+009
0.0102329	9.77237	1.27094e+009
0.0102329	10	1.2889e+009
0.0102329	10.2329	1.30665e+009
0.0102329	10.4713	1.32424e+009
0.0102329	10.7152	1.34166e+009
0.0102329	10.9648	1.35894e+009
0.0102329	11.2202	1.37611e+009
0.0102329	11.4815	1.39314e+009
0.0102329	11.749	1.40992e+009
0.0102329	12.0226	1.42634e+009
0.0102329	12.3027	1.44248e+009
0.0102329	12.5893	1.45852e+009
0.0102329	12.8825	1.47442e+009
0.0102329	13.1826	1.49002e+009
0.0102329	13.4896	1.50519e+009
0.0102329	13.8038	1.52e+009
0.0102329	14.1254	1.53468e+009
0.0102329	14.4544	1.54914e+009
0.0102329	14.7911	1.56329e+009
0.0102329	15.1356	1.57712e+009
0.0102329	15.4882	1.59055e+009
0.0102329	15.8489	1.60362e+009
0.0102329	16.2181	1.61668e+009
0.0102329	16.5959	1.62952e+009
0.0102329	16.9824	1.64189e+009
0.0102329	17.378	1.65387e+009
0.0102329	17.7828	1.6658e+009
0.0102329	18.197	1.67767e+009
0.0102329	18.6209	1.68925e+009
0.0102329	19.0546	1.70055e+009
0.0102329	19.4984	1.71165e+009
0.0102329	19.9526	1.7228e+009
0.0102329	20.4174	1.73395e+009
0.0102329	20.893	1.74503e+009
0.0102329	21.3796	1.75571e+009
0.0102329	21.8776	1.76672e+009
0.0102329	22.3872	1.77796e+009
0.0102329	22.9087	1.78904e+009
0.0102329	23.4423	1.80016e+009
0.0102329	23.9883	1.81148e+009
0.0102329	24.5471	1.8232e+009
0.0102329	25.1189	1.83503e+009
0.0102329	25.704	1.84691e+009
0.0102329	26.3027	1.8591e+009
0.0102329	26.9153	1.87189e+009
0.0102329	27.5423	1.88476e+009
0.0102329	28.1838	1.89762e+009
0.0102329	28.8403	1.91125e+009
0.0102329	29.5121	1.925e+009
0.0102329	30.1995	1.93908e+009
0.0102329	30.903	1.95314e+009
0.0102329	31.6228	1.9678e+009
0.0102329	32.3594	1.98264e+009
0.0102329	33.1131	1.99722e+009
0.0102329	33.8844	2.01223e+009
0.0102329	34.6737	2.02747e+009
0.0102329	35.4813	2.0423e+009
0.0102329	36.3078	2.05718e+009
0.0102329	37.1535	2.07209e+009
0.0102329	38.0189	2.0869e+009
0.0102329	38.9045	2.10097e+009
0.0102329	39.8107	2.11546e+009
0.0102329	40.738	2.12936e+009
0.0102329	41.6869	2.1427e+009
0.0102329	42.658	2.15626e+009
0.0102329	43.6516	2.16937e+009
0.0102329	44.6684	2.18195e+009
0.0102329	45.7088	2.19472e+009
0.0102329	46.7735	2.20709e+009
0.0102329	47.863	2.21915e+009
0.0102329	48.9779	2.23161e+009
0.0102329	50.1187	2.2439e+009
0.0102329	51.2861	2.25617e+009
0.0102329	52.4807	2.2689e+009
0.0102329	53.7032	2.2816e+009
0.0102329	54.9541	2.29492e+009
0.0102329	56.2341	2.30845e+009
0.0102329	57.544	2.32207e+009
0.0102329	58.8844	2.33615e+009
0.0102329	60.256	2.35031e+009
0.0102329	61.6595	2.36449e+009
0.0102329	63.0957	2.37904e+009
0.0102329	64.5654	2.39272e+009
0.0102329	66.0693	2.40716e+009
0.0102329	67.6083	2.4211e+009
0.0102329	69.1831	2.4345e+009
0.0102329	70.7946	2.44799e+009
0.0102329	72.4436	2.46059e+009
0.0102329	74.131	2.47364e+009
0.0102329	75.8578	2.48597e+009
0.0102329	77.6247	2.49878e+009
0.0102329	79.4328	2.51168e+009
0.0102329	81.2831	2.52532e+009
0.0102329	83.1764	2.53854e+009
0.0102329	85.1138	2.55239e+009
0.0102329	87.0964	2.56637e+009
0.0102329	89.1251	2.58037e+009
0.0102329	91.2011	2.59474e+009
0.0102329	93.3254	2.60873e+009
0.0102329	95.4993	2.6223e+009
0.0102329	97.7237	2.63526e+009
0.0102329	100	2.64845e+009
0.0104713	0.01	709.193
0.0104713	0.0102329	1452.4
0.0104713	0.0104713	2239.8
0.0104713	0.0107152	3057.63
0.0104713	0.0109648	3915.83
0.0104713	0.0112202	4818.27
0.0104713	0.0114815	5767.79
0.0104713	0.011749	6754.79
0.0104713	0.0120226	7797.46
0.0104713	0.0123027	8887.41
0.0104713	0.0125893	10032.1
